PicName,TotPnts,Chain Links,Pixels Wide,Pixels High,Meters Wide,Meters High,Meters^2,PointNum,X coord,Y coord,Species,X Data 1,X Data 2,X Data 3
11MaMol08m08008,25,0,2816,2112,0,0,0,2,453,551,Pavona varians,,,
11MaMol08m08008,25,0,2816,2112,0,0,0,3,339,1062,Montipora capitata,,,
11MaMol08m08008,25,0,2816,2112,0,0,0,4,443,1528,Montipora capitata,,,
11MaMol08m08008,25,0,2816,2112,0,0,0,5,1758,1189,Porites compressa,,,
11MaMol08m08008,25,0,2816,2112,0,0,0,6,1445,634,Porites compressa,,,
11MaMol08m08008,25,0,2816,2112,0,0,0,7,600,192,Porites compressa,,,
11MaMol08m08008,25,0,2816,2112,0,0,0,8,836,205,Pavona varians,,,
11MaMol08m08008,25,0,2816,2112,0,0,0,9,1773,1416,Porites compressa,,,
11MaMol08m08008,25,0,2816,2112,0,0,0,10,902,2093,Montipora capitata,,,
11MaMol08m08008,25,0,2816,2112,0,0,0,11,860,1731,Montipora patula,,,
11MaMol08m08008,25,0,2816,2112,0,0,0,12,1666,571,Porites compressa,,,
11MaMol08m08008,25,0,2816,2112,0,0,0,13,1235,1599,Montipora capitata,,,
11MaMol08m08008,25,0,2816,2112,0,0,0,14,51,1108,Montipora patula,,,
11MaMol08m08008,25,0,2816,2112,0,0,0,15,907,879,Montipora capitata,,,
11MaMol08m08008,25,0,2816,2112,0,0,0,16,1015,1661,Montipora patula,,,
11MaMol08m08008,25,0,2816,2112,0,0,0,17,2595,1507,Porites compressa,,,
11MaMol08m08008,25,0,2816,2112,0,0,0,18,1221,1946,Montipora patula,,,
11MaMol08m08008,25,0,2816,2112,0,0,0,19,1980,130,Coralline,,,
11MaMol08m08008,25,0,2816,2112,0,0,0,20,1585,565,Porites compressa,,,
11MaMol08m08008,25,0,2816,2112,0,0,0,21,2007,285,Coralline,,,
11MaMol08m08008,25,0,2816,2112,0,0,0,22,800,1117,Montipora capitata,,,
11MaMol08m08008,25,0,2816,2112,0,0,0,23,2545,1875,Porites lobata,,,
11MaMol08m08008,25,0,2816,2112,0,0,0,24,841,1929,Montipora capitata,,,
11MaMol08m08008,25,0,2816,2112,0,0,0,25,2010,1727,Porites compressa,,,
11MaMol08m08010,25,0,2816,2112,0,0,0,1,1391,1667,Montipora patula,,,
11MaMol08m08010,25,0,2816,2112,0,0,0,2,2650,1717,Porites compressa,,,
11MaMol08m08010,25,0,2816,2112,0,0,0,3,2562,885,Porites compressa,,,
11MaMol08m08010,25,0,2816,2112,0,0,0,4,1919,2029,Pocillopora meandrina,,,
11MaMol08m08010,25,0,2816,2112,0,0,0,5,1722,273,Montipora capitata,,,
11MaMol08m08010,25,0,2816,2112,0,0,0,6,996,1656,Montipora capitata,,,
11MaMol08m08010,25,0,2816,2112,0,0,0,7,2444,907,Turf Algae,,,
11MaMol08m08010,25,0,2816,2112,0,0,0,8,1393,1031,Montipora patula,,,
11MaMol08m08010,25,0,2816,2112,0,0,0,9,1767,1661,Turf Algae,,,
11MaMol08m08010,25,0,2816,2112,0,0,0,10,2156,1899,Pocillopora meandrina,,,
11MaMol08m08010,25,0,2816,2112,0,0,0,11,2739,562,Porites compressa,,,
11MaMol08m08010,25,0,2816,2112,0,0,0,12,92,490,Sand,,,
11MaMol08m08010,25,0,2816,2112,0,0,0,13,2317,892,Montipora patula,,,
11MaMol08m08010,25,0,2816,2112,0,0,0,14,1955,219,Porites lobata,,,
11MaMol08m08010,25,0,2816,2112,0,0,0,15,2497,931,Porites compressa,,,
11MaMol08m08010,25,0,2816,2112,0,0,0,16,729,1694,Montipora capitata,,,
11MaMol08m08010,25,0,2816,2112,0,0,0,17,2442,1110,Montipora patula,,,
11MaMol08m08010,25,0,2816,2112,0,0,0,18,489,1684,Montipora capitata,,,
11MaMol08m08010,25,0,2816,2112,0,0,0,19,2571,1149,Porites compressa,,,
11MaMol08m08010,25,0,2816,2112,0,0,0,20,2541,1079,Montipora patula,,,
11MaMol08m08010,25,0,2816,2112,0,0,0,21,907,1929,Montipora capitata,,,
11MaMol08m08010,25,0,2816,2112,0,0,0,22,712,699,Montipora capitata,,,
11MaMol08m08010,25,0,2816,2112,0,0,0,23,1395,1573,Montipora patula,,,
11MaMol08m08010,25,0,2816,2112,0,0,0,24,2696,1849,Montipora patula,,,
11MaMol08m08010,25,0,2816,2112,0,0,0,25,392,487,Sand,,,
11MaMol08m08012,25,0,2816,2112,0,0,0,1,2529,1207,Montipora patula,,,
11MaMol08m08012,25,0,2816,2112,0,0,0,2,2076,1317,Turf Algae,,,
11MaMol08m08012,25,0,2816,2112,0,0,0,3,25,332,Montipora patula,,,
11MaMol08m08012,25,0,2816,2112,0,0,0,4,1371,235,Montipora capitata,,,
11MaMol08m08012,25,0,2816,2112,0,0,0,5,1640,1213,Porites compressa,,,
11MaMol08m08012,25,0,2816,2112,0,0,0,6,198,216,Montipora patula,,,
11MaMol08m08012,25,0,2816,2112,0,0,0,7,1789,1242,Porites compressa,,,
11MaMol08m08012,25,0,2816,2112,0,0,0,8,2141,190,Montipora capitata,,,
11MaMol08m08012,25,0,2816,2112,0,0,0,9,2107,571,Montipora capitata,,,
11MaMol08m08012,25,0,2816,2112,0,0,0,10,2537,751,Montipora capitata,,,
11MaMol08m08012,25,0,2816,2112,0,0,0,11,400,1626,Turf Algae,,,
11MaMol08m08012,25,0,2816,2112,0,0,0,12,1719,1806,Montipora capitata,,,
11MaMol08m08012,25,0,2816,2112,0,0,0,13,23,686,Porites lobata,,,
11MaMol08m08012,25,0,2816,2112,0,0,0,14,2069,768,Montipora capitata,,,
11MaMol08m08012,25,0,2816,2112,0,0,0,15,242,1121,Montipora capitata,,,
11MaMol08m08012,25,0,2816,2112,0,0,0,16,144,1825,Sand,,,
11MaMol08m08012,25,0,2816,2112,0,0,0,17,1380,1805,Montipora capitata,,,
11MaMol08m08012,25,0,2816,2112,0,0,0,18,2025,394,Montipora capitata,,,
11MaMol08m08012,25,0,2816,2112,0,0,0,19,2224,850,Montipora capitata,,,
11MaMol08m08012,25,0,2816,2112,0,0,0,20,2779,1906,Montipora capitata,,,
11MaMol08m08012,25,0,2816,2112,0,0,0,21,947,1968,Sand,,,
11MaMol08m08012,25,0,2816,2112,0,0,0,22,399,974,Montipora capitata,,,
11MaMol08m08012,25,0,2816,2112,0,0,0,23,2370,253,Montipora capitata,,,
11MaMol08m08012,25,0,2816,2112,0,0,0,24,2010,1233,Coralline,,,
11MaMol08m08012,25,0,2816,2112,0,0,0,25,580,167,Montipora patula,,,
11MaMol08m08014,25,0,2816,2112,0,0,0,1,1545,524,Porites compressa,,,
11MaMol08m08014,25,0,2816,2112,0,0,0,2,2672,1880,Porites compressa,,,
11MaMol08m08014,25,0,2816,2112,0,0,0,3,1764,1429,Turf Algae,,,
11MaMol08m08014,25,0,2816,2112,0,0,0,4,2639,762,Porites compressa,,,
11MaMol08m08014,25,0,2816,2112,0,0,0,5,451,1032,Turf Algae,,,
11MaMol08m08014,25,0,2816,2112,0,0,0,6,1436,1820,Pocillopora meandrina,,,
11MaMol08m08014,25,0,2816,2112,0,0,0,7,696,1493,Porites compressa,,,
11MaMol08m08014,25,0,2816,2112,0,0,0,8,1875,448,Porites lobata,,,
11MaMol08m08014,25,0,2816,2112,0,0,0,9,2798,690,Montipora capitata,,,
11MaMol08m08014,25,0,2816,2112,0,0,0,10,1356,2097,Pocillopora meandrina,,,
11MaMol08m08014,25,0,2816,2112,0,0,0,11,611,437,Coralline,,,
11MaMol08m08014,25,0,2816,2112,0,0,0,12,1242,1193,Porites lobata,,,
11MaMol08m08014,25,0,2816,2112,0,0,0,13,1126,447,Porites compressa,,,
11MaMol08m08014,25,0,2816,2112,0,0,0,14,39,700,Porites compressa,,,
11MaMol08m08014,25,0,2816,2112,0,0,0,15,2516,1270,Porites lobata,,,
11MaMol08m08014,25,0,2816,2112,0,0,0,16,1361,541,Porites compressa,,,
11MaMol08m08014,25,0,2816,2112,0,0,0,17,1041,1419,Montipora patula,,,
11MaMol08m08014,25,0,2816,2112,0,0,0,18,68,1326,Montipora patula,,,
11MaMol08m08014,25,0,2816,2112,0,0,0,19,1479,1364,Montipora patula,,,
11MaMol08m08014,25,0,2816,2112,0,0,0,20,85,159,Porites compressa,,,
11MaMol08m08014,25,0,2816,2112,0,0,0,21,96,1718,Montipora patula,,,
11MaMol08m08014,25,0,2816,2112,0,0,0,22,1955,1763,Pocillopora meandrina,,,
11MaMol08m08014,25,0,2816,2112,0,0,0,23,2116,1948,Montipora patula,,,
11MaMol08m08014,25,0,2816,2112,0,0,0,24,2348,559,Porites compressa,,,
11MaMol08m08014,25,0,2816,2112,0,0,0,25,467,1732,Porites compressa,,,
11MaMol08m08016,25,0,2816,2112,0,0,0,1,2705,398,Montipora patula,,,
11MaMol08m08016,25,0,2816,2112,0,0,0,2,981,1649,Montipora capitata,,,
11MaMol08m08016,25,0,2816,2112,0,0,0,3,1234,1137,Porites lobata,,,
11MaMol08m08016,25,0,2816,2112,0,0,0,4,587,1532,Montipora capitata,,,
11MaMol08m08016,25,0,2816,2112,0,0,0,5,790,492,Porites lobata,,,
11MaMol08m08016,25,0,2816,2112,0,0,0,6,1994,1527,Montipora patula,,,
11MaMol08m08016,25,0,2816,2112,0,0,0,7,128,1932,Montipora capitata,,,
11MaMol08m08016,25,0,2816,2112,0,0,0,8,2775,368,Montipora patula,,,
11MaMol08m08016,25,0,2816,2112,0,0,0,9,267,1707,Montipora capitata,,,
11MaMol08m08016,25,0,2816,2112,0,0,0,10,1206,1532,Montipora capitata,,,
11MaMol08m08016,25,0,2816,2112,0,0,0,11,143,764,Substrate,,,
11MaMol08m08016,25,0,2816,2112,0,0,0,12,2125,77,Montipora patula,,,
11MaMol08m08016,25,0,2816,2112,0,0,0,13,1398,291,Porites lobata,,,
11MaMol08m08016,25,0,2816,2112,0,0,0,14,955,1681,Montipora capitata,,,
11MaMol08m08016,25,0,2816,2112,0,0,0,15,2619,2014,Porites lobata,,,
11MaMol08m08016,25,0,2816,2112,0,0,0,16,2231,2081,Porites lobata,,,
11MaMol08m08016,25,0,2816,2112,0,0,0,17,2726,575,Montipora patula,,,
11MaMol08m08016,25,0,2816,2112,0,0,0,18,2217,836,Montipora patula,,,
11MaMol08m08016,25,0,2816,2112,0,0,0,19,2248,1781,Montipora patula,,,
11MaMol08m08016,25,0,2816,2112,0,0,0,20,393,834,Porites lobata,,,
11MaMol08m08016,25,0,2816,2112,0,0,0,21,2487,1250,Montipora patula,,,
11MaMol08m08016,25,0,2816,2112,0,0,0,22,377,1986,Montipora capitata,,,
11MaMol08m08016,25,0,2816,2112,0,0,0,23,2569,1609,Porites lobata,,,
11MaMol08m08016,25,0,2816,2112,0,0,0,24,291,1785,Montipora capitata,,,
11MaMol08m08016,25,0,2816,2112,0,0,0,25,17,641,Pocillopora meandrina,,,
11MaMol08m08018,25,0,2816,2112,0,0,0,1,1073,1023,Montipora capitata,,,
11MaMol08m08018,25,0,2816,2112,0,0,0,2,2576,722,Montipora capitata,,,
11MaMol08m08018,25,0,2816,2112,0,0,0,3,275,334,Turf Algae,,,
11MaMol08m08018,25,0,2816,2112,0,0,0,4,1915,1986,Montipora patula,,,
11MaMol08m08018,25,0,2816,2112,0,0,0,5,2453,806,Montipora capitata,,,
11MaMol08m08018,25,0,2816,2112,0,0,0,6,1766,1050,Montipora capitata,,,
11MaMol08m08018,25,0,2816,2112,0,0,0,7,726,637,Substrate,,,
11MaMol08m08018,25,0,2816,2112,0,0,0,8,2479,2010,Montipora capitata,,,
11MaMol08m08018,25,0,2816,2112,0,0,0,9,1411,2107,Montipora patula,,,
11MaMol08m08018,25,0,2816,2112,0,0,0,10,2140,1383,Montipora capitata,,,
11MaMol08m08018,25,0,2816,2112,0,0,0,11,1724,532,Montipora capitata,,,
11MaMol08m08018,25,0,2816,2112,0,0,0,12,1371,548,Montipora capitata,,,
11MaMol08m08018,25,0,2816,2112,0,0,0,13,1960,1183,Montipora capitata,,,
11MaMol08m08018,25,0,2816,2112,0,0,0,14,374,1815,Porites compressa,,,
11MaMol08m08018,25,0,2816,2112,0,0,0,15,1495,846,Montipora capitata,,,
11MaMol08m08018,25,0,2816,2112,0,0,0,16,2328,809,Montipora capitata,,,
11MaMol08m08018,25,0,2816,2112,0,0,0,17,1115,1580,Substrate,,,
11MaMol08m08018,25,0,2816,2112,0,0,0,18,577,489,Substrate,,,
11MaMol08m08018,25,0,2816,2112,0,0,0,19,420,1777,Porites compressa,,,
11MaMol08m08018,25,0,2816,2112,0,0,0,20,329,361,Turf Algae,,,
11MaMol08m08018,25,0,2816,2112,0,0,0,21,1566,415,Porites lobata,,,
11MaMol08m08018,25,0,2816,2112,0,0,0,22,1623,996,Montipora capitata,,,
11MaMol08m08018,25,0,2816,2112,0,0,0,23,2443,1843,Montipora capitata,,,
11MaMol08m08018,25,0,2816,2112,0,0,0,24,2719,632,Montipora capitata,,,
11MaMol08m08018,25,0,2816,2112,0,0,0,25,1824,2092,Montipora patula,,,
11MaMol08m08020,25,0,2816,2112,0,0,0,1,1809,1617,Montipora capitata,,,
11MaMol08m08020,25,0,2816,2112,0,0,0,2,2813,1964,Substrate,,,
11MaMol08m08020,25,0,2816,2112,0,0,0,3,2642,942,Montipora patula,,,
11MaMol08m08020,25,0,2816,2112,0,0,0,4,1444,2067,Montipora capitata,,,
11MaMol08m08020,25,0,2816,2112,0,0,0,5,757,579,Montipora capitata,,,
11MaMol08m08020,25,0,2816,2112,0,0,0,6,2308,1976,Substrate,,,
11MaMol08m08020,25,0,2816,2112,0,0,0,7,57,856,Montipora capitata,,,
11MaMol08m08020,25,0,2816,2112,0,0,0,8,1458,1719,Montipora capitata,,,
11MaMol08m08020,25,0,2816,2112,0,0,0,9,2007,1252,Montipora capitata,,,
11MaMol08m08020,25,0,2816,2112,0,0,0,10,1159,35,Montipora patula,,,
11MaMol08m08020,25,0,2816,2112,0,0,0,11,1980,165,Montipora patula,,,
11MaMol08m08020,25,0,2816,2112,0,0,0,12,2356,736,Montipora capitata,,,
11MaMol08m08020,25,0,2816,2112,0,0,0,13,389,1550,Montipora capitata,,,
11MaMol08m08020,25,0,2816,2112,0,0,0,14,673,598,Montipora capitata,,,
11MaMol08m08020,25,0,2816,2112,0,0,0,15,443,956,Montipora capitata,,,
11MaMol08m08020,25,0,2816,2112,0,0,0,16,9,1015,Montipora capitata,,,
11MaMol08m08020,25,0,2816,2112,0,0,0,17,978,1664,Montipora capitata,,,
11MaMol08m08020,25,0,2816,2112,0,0,0,18,1493,1159,Montipora capitata,,,
11MaMol08m08020,25,0,2816,2112,0,0,0,19,1250,1786,Montipora capitata,,,
11MaMol08m08020,25,0,2816,2112,0,0,0,20,1595,132,Montipora patula,,,
11MaMol08m08020,25,0,2816,2112,0,0,0,21,802,894,Montipora capitata,,,
11MaMol08m08020,25,0,2816,2112,0,0,0,22,2197,1750,Montipora capitata,,,
11MaMol08m08020,25,0,2816,2112,0,0,0,23,40,850,Montipora capitata,,,
11MaMol08m08020,25,0,2816,2112,0,0,0,24,1665,845,Montipora patula,,,
11MaMol08m08020,25,0,2816,2112,0,0,0,25,1505,818,Montipora capitata,,,
11MaMol08m08022,25,0,2816,2112,0,0,0,1,2204,77,Montipora capitata,,,
11MaMol08m08022,25,0,2816,2112,0,0,0,2,669,1453,Montipora patula,,,
11MaMol08m08022,25,0,2816,2112,0,0,0,3,1038,1412,Montipora patula,,,
11MaMol08m08022,25,0,2816,2112,0,0,0,4,1207,223,Pocillopora meandrina,,,
11MaMol08m08022,25,0,2816,2112,0,0,0,5,1100,53,Pocillopora meandrina,,,
11MaMol08m08022,25,0,2816,2112,0,0,0,6,956,1438,Montipora patula,,,
11MaMol08m08022,25,0,2816,2112,0,0,0,7,2794,1039,Montipora patula,,,
11MaMol08m08022,25,0,2816,2112,0,0,0,8,1061,1068,Montipora patula,,,
11MaMol08m08022,25,0,2816,2112,0,0,0,9,2694,1119,Montipora patula,,,
11MaMol08m08022,25,0,2816,2112,0,0,0,10,2031,740,Montipora capitata,,,
11MaMol08m08022,25,0,2816,2112,0,0,0,11,106,1456,Montipora capitata,,,
11MaMol08m08022,25,0,2816,2112,0,0,0,12,793,1694,Substrate,,,
11MaMol08m08022,25,0,2816,2112,0,0,0,13,1514,1856,Montipora patula,,,
11MaMol08m08022,25,0,2816,2112,0,0,0,14,2525,1383,Montipora patula,,,
11MaMol08m08022,25,0,2816,2112,0,0,0,15,375,1855,Montipora capitata,,,
11MaMol08m08022,25,0,2816,2112,0,0,0,16,2224,1168,Montipora capitata,,,
11MaMol08m08022,25,0,2816,2112,0,0,0,17,2694,221,Montipora capitata,,,
11MaMol08m08022,25,0,2816,2112,0,0,0,18,762,1857,Montipora patula,,,
11MaMol08m08022,25,0,2816,2112,0,0,0,19,2595,1329,Coralline,,,
11MaMol08m08022,25,0,2816,2112,0,0,0,20,1941,1893,Porites lobata,,,
11MaMol08m08022,25,0,2816,2112,0,0,0,21,851,933,Montipora patula,,,
11MaMol08m08022,25,0,2816,2112,0,0,0,22,1798,290,Montipora patula,,,
11MaMol08m08022,25,0,2816,2112,0,0,0,23,1580,2042,Porites lobata,,,
11MaMol08m08022,25,0,2816,2112,0,0,0,24,1149,100,Pocillopora meandrina,,,
11MaMol08m08022,25,0,2816,2112,0,0,0,25,1205,1750,Porites lobata,,,
