PicName,TotPnts,Chain Links,Pixels Wide,Pixels High,Meters Wide,Meters High,Meters^2,PointNum,X coord,Y coord,Species,X Data 1,X Data 2,X Data 3
11MaMaa06m01012,25,0,2816,2112,0,0,0,19,1729,114,Turf Algae,,,
11MaMaa06m01012,25,0,2816,2112,0,0,0,20,800,809,Turf Algae,,,
11MaMaa06m01012,25,0,2816,2112,0,0,0,21,1140,680,Turf Algae,,,
11MaMaa06m01012,25,0,2816,2112,0,0,0,22,2281,135,Turf Algae,,,
11MaMaa06m01012,25,0,2816,2112,0,0,0,23,2351,1822,Turf Algae,,,
11MaMaa06m01012,25,0,2816,2112,0,0,0,24,2657,1363,Turf Algae,,,
11MaMaa06m01012,25,0,2816,2112,0,0,0,25,1112,1093,Turf Algae,,,
11MaMaa06m01014,25,0,2816,2112,0,0,0,1,210,134,Turf Algae,,,
11MaMaa06m01014,25,0,2816,2112,0,0,0,2,2669,1441,Turf Algae,,,
11MaMaa06m01014,25,0,2816,2112,0,0,0,3,1431,801,Turf Algae,,,
11MaMaa06m01014,25,0,2816,2112,0,0,0,4,1153,693,Turf Algae,,,
11MaMaa06m01014,25,0,2816,2112,0,0,0,5,2055,1032,Turf Algae,,,
11MaMaa06m01014,25,0,2816,2112,0,0,0,6,17,22,Turf Algae,,,
11MaMaa06m01014,25,0,2816,2112,0,0,0,7,1456,1847,Turf Algae,,,
11MaMaa06m01014,25,0,2816,2112,0,0,0,8,2413,1444,Turf Algae,,,
11MaMaa06m01014,25,0,2816,2112,0,0,0,9,197,1581,Turf Algae,,,
11MaMaa06m01014,25,0,2816,2112,0,0,0,10,2498,1869,Turf Algae,,,
11MaMaa06m01014,25,0,2816,2112,0,0,0,11,2363,1205,Turf Algae,,,
11MaMaa06m01014,25,0,2816,2112,0,0,0,12,791,792,Turf Algae,,,
11MaMaa06m01014,25,0,2816,2112,0,0,0,13,1705,1717,Turf Algae,,,
11MaMaa06m01014,25,0,2816,2112,0,0,0,14,517,62,Sand,,,
11MaMaa06m01014,25,0,2816,2112,0,0,0,15,2268,2060,Turf Algae,,,
11MaMaa06m01014,25,0,2816,2112,0,0,0,16,1848,2064,Turf Algae,,,
11MaMaa06m01014,25,0,2816,2112,0,0,0,17,316,1803,Turf Algae,,,
11MaMaa06m01014,25,0,2816,2112,0,0,0,18,2473,2100,Turf Algae,,,
11MaMaa06m01014,25,0,2816,2112,0,0,0,19,737,107,Turf Algae,,,
11MaMaa06m01014,25,0,2816,2112,0,0,0,20,1688,301,Turf Algae,,,
11MaMaa06m01014,25,0,2816,2112,0,0,0,21,371,1576,Turf Algae,,,
11MaMaa06m01014,25,0,2816,2112,0,0,0,22,2379,1394,Turf Algae,,,
11MaMaa06m01014,25,0,2816,2112,0,0,0,23,197,1501,Turf Algae,,,
11MaMaa06m01014,25,0,2816,2112,0,0,0,24,2439,217,Turf Algae,,,
11MaMaa06m01014,25,0,2816,2112,0,0,0,25,1327,1204,Turf Algae,,,
11MaMaa06m01016,25,0,2816,2112,0,0,0,1,74,1500,Substrate,,,
11MaMaa06m01016,25,0,2816,2112,0,0,0,2,1771,844,Substrate,,,
11MaMaa06m01016,25,0,2816,2112,0,0,0,3,570,814,Substrate,,,
11MaMaa06m01016,25,0,2816,2112,0,0,0,4,697,1826,Sand,,,
11MaMaa06m01016,25,0,2816,2112,0,0,0,5,262,227,Substrate,,,
11MaMaa06m01016,25,0,2816,2112,0,0,0,6,424,422,Substrate,,,
11MaMaa06m01016,25,0,2816,2112,0,0,0,7,576,1416,Substrate,,,
11MaMaa06m01016,25,0,2816,2112,0,0,0,8,51,373,Substrate,,,
11MaMaa06m01016,25,0,2816,2112,0,0,0,9,2214,1351,Turf Algae,,,
11MaMaa06m01016,25,0,2816,2112,0,0,0,10,617,1057,Turf Algae,,,
11MaMaa06m01016,25,0,2816,2112,0,0,0,11,799,2090,Turf Algae,,,
11MaMaa06m01016,25,0,2816,2112,0,0,0,12,2504,1219,Substrate,,,
11MaMaa06m01016,25,0,2816,2112,0,0,0,13,119,2110,Substrate,,,
11MaMaa06m01016,25,0,2816,2112,0,0,0,14,729,1116,Turf Algae,,,
11MaMaa06m01016,25,0,2816,2112,0,0,0,15,730,816,Substrate,,,
11MaMaa06m01016,25,0,2816,2112,0,0,0,16,650,965,Substrate,,,
11MaMaa06m01016,25,0,2816,2112,0,0,0,17,529,1490,Turf Algae,,,
11MaMaa06m01016,25,0,2816,2112,0,0,0,18,590,2035,Turf Algae,,,
11MaMaa06m01016,25,0,2816,2112,0,0,0,19,1662,2075,Substrate,,,
11MaMaa06m01016,25,0,2816,2112,0,0,0,20,501,1924,Turf Algae,,,
11MaMaa06m01016,25,0,2816,2112,0,0,0,21,1239,1284,Turf Algae,,,
11MaMaa06m01016,25,0,2816,2112,0,0,0,22,76,929,Turf Algae,,,
11MaMaa06m01016,25,0,2816,2112,0,0,0,23,2468,1008,Turf Algae,,,
11MaMaa06m01016,25,0,2816,2112,0,0,0,24,371,498,Substrate,,,
11MaMaa06m01016,25,0,2816,2112,0,0,0,25,1145,806,Turf Algae,,,
11MaMaa06m01018,25,0,2816,2112,0,0,0,1,1859,1380,Turf Algae,,,
11MaMaa06m01018,25,0,2816,2112,0,0,0,2,1090,2084,Turf Algae,,,
11MaMaa06m01018,25,0,2816,2112,0,0,0,3,2757,142,Turf Algae,,,
11MaMaa06m01018,25,0,2816,2112,0,0,0,4,823,184,Turf Algae,,,
11MaMaa06m01018,25,0,2816,2112,0,0,0,5,1351,858,Turf Algae,,,
11MaMaa06m01018,25,0,2816,2112,0,0,0,6,5,59,Turf Algae,,,
11MaMaa06m01018,25,0,2816,2112,0,0,0,7,1968,1850,Turf Algae,,,
11MaMaa06m01018,25,0,2816,2112,0,0,0,8,1308,582,Turf Algae,,,
11MaMaa06m01018,25,0,2816,2112,0,0,0,9,839,639,Turf Algae,,,
11MaMaa06m01018,25,0,2816,2112,0,0,0,10,2148,1892,Turf Algae,,,
11MaMaa06m01018,25,0,2816,2112,0,0,0,11,403,1903,Turf Algae,,,
11MaMaa06m01018,25,0,2816,2112,0,0,0,12,2298,935,Turf Algae,,,
11MaMaa06m01018,25,0,2816,2112,0,0,0,13,1782,609,Substrate,,,
11MaMaa06m01018,25,0,2816,2112,0,0,0,14,938,215,Turf Algae,,,
11MaMaa06m01018,25,0,2816,2112,0,0,0,15,776,1588,Turf Algae,,,
11MaMaa06m01018,25,0,2816,2112,0,0,0,16,47,164,Turf Algae,,,
11MaMaa06m01018,25,0,2816,2112,0,0,0,17,1460,1611,Sand,,,
11MaMaa06m01018,25,0,2816,2112,0,0,0,18,44,499,Turf Algae,,,
11MaMaa06m01018,25,0,2816,2112,0,0,0,19,2323,1568,Turf Algae,,,
11MaMaa06m01018,25,0,2816,2112,0,0,0,20,1768,2105,Turf Algae,,,
11MaMaa06m01018,25,0,2816,2112,0,0,0,21,11,165,Turf Algae,,,
11MaMaa06m01018,25,0,2816,2112,0,0,0,22,716,989,Substrate,,,
11MaMaa06m01018,25,0,2816,2112,0,0,0,23,2214,820,Turf Algae,,,
11MaMaa06m01018,25,0,2816,2112,0,0,0,24,1692,1785,Turf Algae,,,
11MaMaa06m01018,25,0,2816,2112,0,0,0,25,1843,83,Turf Algae,,,
11MaMaa06m01019,25,0,2816,2112,0,0,0,1,388,2040,Turf Algae,,,
11MaMaa06m01019,25,0,2816,2112,0,0,0,2,952,192,Coralline,,,
11MaMaa06m01019,25,0,2816,2112,0,0,0,3,2588,236,Coralline,,,
11MaMaa06m01019,25,0,2816,2112,0,0,0,4,1945,1946,Turf Algae,,,
11MaMaa06m01019,25,0,2816,2112,0,0,0,5,40,672,Turf Algae,,,
11MaMaa06m01019,25,0,2816,2112,0,0,0,6,2385,792,Turf Algae,,,
11MaMaa06m01019,25,0,2816,2112,0,0,0,7,376,1621,Turf Algae,,,
11MaMaa06m01019,25,0,2816,2112,0,0,0,8,915,1505,Turf Algae,,,
11MaMaa06m01019,25,0,2816,2112,0,0,0,9,166,904,Turf Algae,,,
11MaMaa06m01019,25,0,2816,2112,0,0,0,10,797,569,Turf Algae,,,
11MaMaa06m01019,25,0,2816,2112,0,0,0,11,975,1994,Turf Algae,,,
11MaMaa06m01019,25,0,2816,2112,0,0,0,12,2394,996,Coralline,,,
11MaMaa06m01019,25,0,2816,2112,0,0,0,13,786,1643,Turf Algae,,,
11MaMaa06m01019,25,0,2816,2112,0,0,0,14,1979,215,Turf Algae,,,
11MaMaa06m01019,25,0,2816,2112,0,0,0,15,202,1266,Turf Algae,,,
11MaMaa06m01019,25,0,2816,2112,0,0,0,16,2517,1722,Coralline,,,
11MaMaa06m01019,25,0,2816,2112,0,0,0,17,906,1957,Turf Algae,,,
11MaMaa06m01019,25,0,2816,2112,0,0,0,18,2617,1911,Coralline,,,
11MaMaa06m01019,25,0,2816,2112,0,0,0,19,2011,38,Turf Algae,,,
11MaMaa06m01019,25,0,2816,2112,0,0,0,20,278,667,Turf Algae,,,
11MaMaa06m01019,25,0,2816,2112,0,0,0,21,2742,24,Turf Algae,,,
11MaMaa06m01019,25,0,2816,2112,0,0,0,22,144,1928,Turf Algae,,,
11MaMaa06m01019,25,0,2816,2112,0,0,0,23,195,664,Turf Algae,,,
11MaMaa06m01019,25,0,2816,2112,0,0,0,24,1758,2103,Turf Algae,,,
11MaMaa06m01019,25,0,2816,2112,0,0,0,25,1871,522,Turf Algae,,,
11MaMaa06m02002,25,0,2816,2112,0,0,0,1,2169,1391,Turf Algae,,,
11MaMaa06m02002,25,0,2816,2112,0,0,0,2,1735,1725,Turf Algae,,,
11MaMaa06m02002,25,0,2816,2112,0,0,0,3,527,1255,Substrate,,,
11MaMaa06m02002,25,0,2816,2112,0,0,0,4,1425,656,Turf Algae,,,
11MaMaa06m02002,25,0,2816,2112,0,0,0,5,1313,1538,Turf Algae,,,
11MaMaa06m02002,25,0,2816,2112,0,0,0,6,1254,1525,Turf Algae,,,
11MaMaa06m02002,25,0,2816,2112,0,0,0,7,2232,668,Turf Algae,,,
11MaMaa06m02002,25,0,2816,2112,0,0,0,8,641,2078,Turf Algae,,,
11MaMaa06m02002,25,0,2816,2112,0,0,0,9,1214,799,Turf Algae,,,
11MaMaa06m02002,25,0,2816,2112,0,0,0,10,1008,1886,Turf Algae,,,
11MaMaa06m02002,25,0,2816,2112,0,0,0,11,151,1503,Substrate,,,
11MaMaa06m02002,25,0,2816,2112,0,0,0,12,18,531,Substrate,,,
11MaMaa06m02002,25,0,2816,2112,0,0,0,13,892,333,Substrate,,,
11MaMaa06m02002,25,0,2816,2112,0,0,0,14,596,541,Substrate,,,
11MaMaa06m02002,25,0,2816,2112,0,0,0,15,1946,248,Substrate,,,
11MaMaa06m02002,25,0,2816,2112,0,0,0,16,938,298,Substrate,,,
11MaMaa06m02002,25,0,2816,2112,0,0,0,17,1519,669,Substrate,,,
11MaMaa06m02002,25,0,2816,2112,0,0,0,18,2126,139,Substrate,,,
11MaMaa06m02002,25,0,2816,2112,0,0,0,19,1246,1737,Turf Algae,,,
11MaMaa06m02002,25,0,2816,2112,0,0,0,20,2363,546,Substrate,,,
11MaMaa06m02002,25,0,2816,2112,0,0,0,21,2199,652,Turf Algae,,,
11MaMaa06m02002,25,0,2816,2112,0,0,0,22,359,854,Substrate,,,
11MaMaa06m02002,25,0,2816,2112,0,0,0,23,1577,1204,Substrate,,,
11MaMaa06m02002,25,0,2816,2112,0,0,0,24,2242,608,Turf Algae,,,
11MaMaa06m02002,25,0,2816,2112,0,0,0,25,1379,613,Turf Algae,,,
11MaMaa06m02004,25,0,2816,2112,0,0,0,1,1963,1073,Turf Algae,,,
11MaMaa06m02004,25,0,2816,2112,0,0,0,2,851,1433,Turf Algae,,,
11MaMaa06m02004,25,0,2816,2112,0,0,0,3,2724,1656,Turf Algae,,,
11MaMaa06m02004,25,0,2816,2112,0,0,0,4,1324,932,Turf Algae,,,
11MaMaa06m02004,25,0,2816,2112,0,0,0,5,362,428,Turf Algae,,,
11MaMaa06m02004,25,0,2816,2112,0,0,0,6,2140,395,Turf Algae,,,
11MaMaa06m02004,25,0,2816,2112,0,0,0,7,840,1530,Turf Algae,,,
11MaMaa06m02004,25,0,2816,2112,0,0,0,8,995,381,Turf Algae,,,
11MaMaa06m02004,25,0,2816,2112,0,0,0,9,685,762,Turf Algae,,,
11MaMaa06m02004,25,0,2816,2112,0,0,0,10,784,324,Turf Algae,,,
11MaMaa06m02004,25,0,2816,2112,0,0,0,11,939,668,Turf Algae,,,
11MaMaa06m02004,25,0,2816,2112,0,0,0,12,2772,1198,Turf Algae,,,
11MaMaa06m02004,25,0,2816,2112,0,0,0,13,2094,798,Turf Algae,,,
11MaMaa06m02004,25,0,2816,2112,0,0,0,14,487,280,Turf Algae,,,
11MaMaa06m02004,25,0,2816,2112,0,0,0,15,2556,1176,Turf Algae,,,
11MaMaa06m02004,25,0,2816,2112,0,0,0,16,2460,1206,Turf Algae,,,
11MaMaa06m02004,25,0,2816,2112,0,0,0,17,624,2064,Substrate,,,
11MaMaa06m02004,25,0,2816,2112,0,0,0,18,2179,1337,Turf Algae,,,
11MaMaa06m02004,25,0,2816,2112,0,0,0,19,2806,42,Turf Algae,,,
11MaMaa06m02004,25,0,2816,2112,0,0,0,20,2242,768,Turf Algae,,,
11MaMaa06m02004,25,0,2816,2112,0,0,0,21,1860,1500,Turf Algae,,,
11MaMaa06m02004,25,0,2816,2112,0,0,0,22,2611,1302,Turf Algae,,,
11MaMaa06m02004,25,0,2816,2112,0,0,0,23,605,759,Turf Algae,,,
11MaMaa06m02004,25,0,2816,2112,0,0,0,24,829,1734,Turf Algae,,,
11MaMaa06m02004,25,0,2816,2112,0,0,0,25,2629,963,Turf Algae,,,
11MaMaa06m02006,25,0,2816,2112,0,0,0,1,1726,463,Substrate,,,
11MaMaa06m02006,25,0,2816,2112,0,0,0,2,2582,456,Substrate,,,
11MaMaa06m02006,25,0,2816,2112,0,0,0,3,942,782,Turf Algae,,,
11MaMaa06m02006,25,0,2816,2112,0,0,0,4,2180,2045,Turf Algae,,,
11MaMaa06m02006,25,0,2816,2112,0,0,0,5,1005,1511,Turf Algae,,,
11MaMaa06m02006,25,0,2816,2112,0,0,0,6,2125,483,Coralline,,,
11MaMaa06m02006,25,0,2816,2112,0,0,0,7,613,958,Turf Algae,,,
11MaMaa06m02006,25,0,2816,2112,0,0,0,8,2323,870,Turf Algae,,,
11MaMaa06m02006,25,0,2816,2112,0,0,0,9,2078,1980,Turf Algae,,,
11MaMaa06m02006,25,0,2816,2112,0,0,0,10,1383,656,Substrate,,,
11MaMaa06m02006,25,0,2816,2112,0,0,0,11,1683,1980,Substrate,,,
11MaMaa06m02006,25,0,2816,2112,0,0,0,12,7,1036,Turf Algae,,,
11MaMaa06m02006,25,0,2816,2112,0,0,0,13,467,338,Sand,,,
11MaMaa06m02006,25,0,2816,2112,0,0,0,14,2267,1957,Coralline,,,
11MaMaa06m02006,25,0,2816,2112,0,0,0,15,1628,21,Coralline,,,
